backbone_id	priority_group	priority_index	selection_score	selection_score_column	dominant_species	dominant_genus	amr_class_count	who_mia_mapped_class_count	who_mia_unmapped_class_count	who_mia_mapped_fraction	who_mia_top_categories	who_mia_top_classes	who_mia_scope_labels	who_mia_any_hpecia	who_mia_any_cia	who_mia_any_hia	who_mia_any_ia	who_mia_any_support
AB865	low	0.2007169372249856	0.0194253253572786	primary_model_oof_prediction	Burkholderia_pseudomallei	Burkholderia	0	0	0	0.0				False	False	False	False	False
AF750	low	0.1404545824509353	0.0193812533113598	primary_model_oof_prediction	Calothrix_sp._336/3	Calothrix	0	0	0	0.0				False	False	False	False	False
AC187	low	0.1371716653445923	0.0193336296258167	primary_model_oof_prediction	Lentilactobacillus_buchneri	Lentilactobacillus	0	0	0	0.0				False	False	False	False	False
AD467	low	0.0267323250087935	0.0192423223677784	primary_model_oof_prediction	Lactobacillus_crispatus	Lactobacillus	0	0	0	0.0				False	False	False	False	False
AB784	low	0.0267323250087935	0.0192345616156236	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas	0	0	0	0.0				False	False	False	False	False
AG188	low	0.1246262321167813	0.0190777004050409	primary_model_oof_prediction	Oscillatoria_nigro-viridis	Oscillatoria	0	0	0	0.0				False	False	False	False	False
AB769	low	0.135647453830933	0.0189604596343362	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter	0	0	0	0.0				False	False	False	False	False
AE356	low	0.016297338492203	0.0188513395965313	primary_model_oof_prediction	Desulfomonile_tiedjei	Desulfomonile	0	0	0	0.0				False	False	False	False	False
AD946	low	0.0228631727048892	0.0188032572910965	primary_model_oof_prediction	Amycolatopsis_japonica	Amycolatopsis	0	0	0	0.0				False	False	False	False	False
AB472	low	0.0276703013248915	0.0187205102106006	primary_model_oof_prediction	Pediococcus_pentosaceus	Pediococcus	0	0	0	0.0				False	False	False	False	False
AG584	low	0.0267323250087935	0.0187127126400202	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas	0	0	0	0.0				False	False	False	False	False
AD523	low	0.0321256888263571	0.018712260514904	primary_model_oof_prediction	Rahnella_sp._WMR114	Rahnella	0	0	0	0.0				False	False	False	False	False
AE677	low	0.0598903437224704	0.0186900214544377	primary_model_oof_prediction	Magnetospirillum_gryphiswaldense	Magnetospirillum	0	0	0	0.0				False	False	False	False	False
AF363	low	0.0277875483644037	0.0186738723542759	primary_model_oof_prediction	Rickettsia_rhipicephali	Rickettsia	0	0	0	0.0				False	False	False	False	False
AE832	low	0.1246262321167813	0.0186066118049562	primary_model_oof_prediction	Calothrix_sp._PCC_6303	Calothrix	0	0	0	0.0				False	False	False	False	False
AB612	low	0.1246262321167813	0.018339811503183	primary_model_oof_prediction	Oscillatoria_acuminata	Oscillatoria	0	0	0	0.0				False	False	False	False	False
AE602	low	0.1371716653445923	0.0180658153144089	primary_model_oof_prediction	Lentilactobacillus_buchneri	Lentilactobacillus	0	0	0	0.0				False	False	False	False	False
AH071	low	0.1273229140255631	0.0180172343168701	primary_model_oof_prediction	Terribacillus_goriensis	Terribacillus	0	0	0	0.0				False	False	False	False	False
AE641	low	0.0598903437224704	0.0179644258883773	primary_model_oof_prediction	Phocaeicola_salanitronis	Phocaeicola	0	0	0	0.0				False	False	False	False	False
AG841	low	0.0189940204009848	0.0178383439172779	primary_model_oof_prediction	Hymenobacter_sp._APR13	Hymenobacter	0	0	0	0.0				False	False	False	False	False
AC127	low	0.0301324891546488	0.0178347823830239	primary_model_oof_prediction	Pediococcus_pentosaceus	Pediococcus	0	0	0	0.0				False	False	False	False	False
AD145	low	0.1246262321167813	0.0176511662632223	primary_model_oof_prediction	Staphylococcus_aureus	Staphylococcus	0	0	0	0.0				False	False	False	False	False
AC177	low	0.1246262321167813	0.0176442902391193	primary_model_oof_prediction	Calothrix_sp._PCC_7716	Calothrix	0	0	0	0.0				False	False	False	False	False
AF269	low	0.0280220424434283	0.0176333480066629	primary_model_oof_prediction	Escherichia_coli	Escherichia	0	0	0	0.0				False	False	False	False	False
AD957	low	0.0235666549419627	0.0175834133411346	primary_model_oof_prediction	Lactiplantibacillus_pentosus	Lactiplantibacillus	0	0	0	0.0				False	False	False	False	False
AA871	low	0.0189940204009848	0.0175396423128256	primary_model_oof_prediction	Streptomyces_sp._x4(2010)	Streptomyces	0	0	0	0.0				False	False	False	False	False
AD692	low	0.0276703013248915	0.017528739471787	primary_model_oof_prediction	Bacteroides_uniformis	Bacteroides	0	0	0	0.0				False	False	False	False	False
AB057	low	0.0276703013248915	0.0170722940086032	primary_model_oof_prediction	Rahnella_sp._WMR42	Rahnella	0	0	0	0.0				False	False	False	False	False
AE147	low	0.016297338492203	0.0170389623901488	primary_model_oof_prediction	Runella_slithyformis	Runella	0	0	0	0.0				False	False	False	False	False
AG427	low	0.016297338492203	0.0169821876504305	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera	0	0	0	0.0				False	False	False	False	False
AH397	low	0.016297338492203	0.0168658368091434	primary_model_oof_prediction	Clostridium_baratii	Clostridium	0	0	0	0.0				False	False	False	False	False
AF754	low	0.1311920663294674	0.0167715296059048	primary_model_oof_prediction	Sulfuricurvum_kujiense	Sulfuricurvum	0	0	0	0.0				False	False	False	False	False
AB780	low	0.0267323250087935	0.0167704452857957	primary_model_oof_prediction	Zymomonas_mobilis	Zymomonas	0	0	0	0.0				False	False	False	False	False
AD142	low	0.1246262321167813	0.0165622397080144	primary_model_oof_prediction	Helicobacter_cetorum	Helicobacter	0	0	0	0.0				False	False	False	False	False
AH062	low	0.1363509360680065	0.0165320344944141	primary_model_oof_prediction	Pandoraea_apista	Pandoraea	0	0	0	0.0				False	False	False	False	False
AE709	low	0.016297338492203	0.0165312632597664	primary_model_oof_prediction	Runella_slithyformis	Runella	0	0	0	0.0				False	False	False	False	False
AF353	low	0.016297338492203	0.0164078712428113	primary_model_oof_prediction	Azotobacter_chroococcum	Azotobacter	0	0	0	0.0				False	False	False	False	False
AG571	low	0.0321256888263571	0.0162541304815023	primary_model_oof_prediction	Anabaena_sp._90	Anabaena	0	0	0	0.0				False	False	False	False	False
AF744	low	0.0321256888263571	0.0162043984524025	primary_model_oof_prediction	Calothrix_sp._336/3	Calothrix	0	0	0	0.0				False	False	False	False	False
AH306	low	0.0321256888263571	0.0161516392589203	primary_model_oof_prediction	Calothrix_sp._336/3	Calothrix	0	0	0	0.0				False	False	False	False	False
AG426	low	0.016297338492203	0.016049839825728	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	Pantoea	0	0	0	0.0				False	False	False	False	False
AB768	low	0.135647453830933	0.0160058870777553	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter	0	0	0	0.0				False	False	False	False	False
AH138	low	0.016297338492203	0.0159577821872558	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	Pantoea	0	0	0	0.0				False	False	False	False	False
AE364	low	0.1246262321167813	0.0157438347004287	primary_model_oof_prediction	Octadecabacter_arcticus	Octadecabacter	0	0	0	0.0				False	False	False	False	False
AG888	low	0.0235666549419627	0.0156861561155927	primary_model_oof_prediction	Limosilactobacillus_mucosae	Limosilactobacillus	0	0	0	0.0				False	False	False	False	False
AC034	low	0.1350612186333717	0.0155778788245641	primary_model_oof_prediction	Gloeothece_verrucosa	Gloeothece	0	0	0	0.0				False	False	False	False	False
AH299	low	0.016297338492203	0.0152783841360698	primary_model_oof_prediction	Candidatus_Pantoea_carbekii	Pantoea	0	0	0	0.0				False	False	False	False	False
AF253	low	0.0189940204009848	0.0151300949588658	primary_model_oof_prediction	Bacillus_thuringiensis	Bacillus	0	0	0	0.0				False	False	False	False	False
AE336	low	0.1282608903416611	0.0151065824303941	primary_model_oof_prediction	Campylobacter_fetus	Campylobacter	0	0	0	0.0				False	False	False	False	False
AG670	low	0.063876743065887	0.0149992134947187	primary_model_oof_prediction	Desulfosporosinus_acidiphilus	Desulfosporosinus	0	0	0	0.0				False	False	False	False	False
AH220	low	0.0248563723765974	0.0149244462689498	primary_model_oof_prediction	Corynebacterium_atypicum	Corynebacterium	0	0	0	0.0				False	False	False	False	False
AC366	low	0.016297338492203	0.0149096956290977	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella	0	0	0	0.0				False	False	False	False	False
AG458	low	0.016297338492203	0.014824937042472	primary_model_oof_prediction	Runella_slithyformis	Runella	0	0	0	0.0				False	False	False	False	False
AG850	low	0.0329464181029429	0.0146340382758282	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera	0	0	0	0.0				False	False	False	False	False
AC429	low	0.016297338492203	0.0144818273022639	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella	0	0	0	0.0				False	False	False	False	False
AG602	low	0.0324774299448938	0.0144546657715007	primary_model_oof_prediction	Corynebacterium_tuberculostearicum	Corynebacterium	0	0	0	0.0				False	False	False	False	False
AC890	low	0.016297338492203	0.0144469765347583	primary_model_oof_prediction	Acinetobacter_venetianus	Acinetobacter	1	0	1	0.0				False	False	False	False	False
AC976	low	0.0666906720141811	0.0143194728843808	primary_model_oof_prediction	Allomeiothermus_silvanus	Allomeiothermus	0	0	0	0.0				False	False	False	False	False
AE361	low	0.0189940204009848	0.014135735835888	primary_model_oof_prediction	Lactiplantibacillus_plantarum	Lactiplantibacillus	0	0	0	0.0				False	False	False	False	False
AD199	low	0.0228631727048892	0.013747787022381	primary_model_oof_prediction	Sulfurospirillum_sp._'SP'	Sulfurospirillum	0	0	0	0.0				False	False	False	False	False
AD833	low	0.0267323250087935	0.0136970581601343	primary_model_oof_prediction	Synechococcus_sp._PCC_7502	Synechococcus	0	0	0	0.0				False	False	False	False	False
AH209	low	0.0267323250087935	0.013644359600269	primary_model_oof_prediction	Emticicia_oligotrophica	Emticicia	0	0	0	0.0				False	False	False	False	False
AG528	low	0.0228631727048892	0.0135597714242046	primary_model_oof_prediction	Acinetobacter_sp._EB104	Acinetobacter	0	0	0	0.0				False	False	False	False	False
AH178	low	0.0228631727048892	0.0135597714242045	primary_model_oof_prediction	Ligilactobacillus_salivarius	Ligilactobacillus	0	0	0	0.0				False	False	False	False	False
AC545	low	0.028842771720014	0.013521330582957	primary_model_oof_prediction	Rahnella_sp._'WMR15'	Rahnella	0	0	0	0.0				False	False	False	False	False
AE681	low	0.0248563723765974	0.0134966045620525	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena	0	0	0	0.0				False	False	False	False	False
AE606	low	0.0310704654707468	0.0134484677954101	primary_model_oof_prediction	Haliscomenobacter_hydrossis	Haliscomenobacter	0	0	0	0.0				False	False	False	False	False
AA460	low	0.0302497361941611	0.0134469225760135	primary_model_oof_prediction	Carnobacterium_sp._17-4	Carnobacterium	0	0	0	0.0				False	False	False	False	False
AA879	low	0.016297338492203	0.0134254282962844	primary_model_oof_prediction	Buchnera_aphidicola	Buchnera	0	0	0	0.0				False	False	False	False	False
AB525	low	0.029780748036112	0.01333004300823	primary_model_oof_prediction	Campylobacter_fetus	Campylobacter	0	0	0	0.0				False	False	False	False	False
AC975	low	0.0296635009965998	0.0132638952250661	primary_model_oof_prediction	Allomeiothermus_silvanus	Allomeiothermus	0	0	0	0.0				False	False	False	False	False
AB884	low	0.0284910306014773	0.0132532937376229	primary_model_oof_prediction	Singulisphaera_acidiphila	Singulisphaera	0	0	0	0.0				False	False	False	False	False
AH024	low	0.0267323250087935	0.0132456095221735	primary_model_oof_prediction	Candidatus_Stammera_capleta	Candidatus_Stammera	0	0	0	0.0				False	False	False	False	False
AG572	low	0.0321256888263571	0.0132275038675712	primary_model_oof_prediction	Anabaena_sp._90	Anabaena	0	0	0	0.0				False	False	False	False	False
AF749	low	0.0533245095097843	0.0132006626363199	primary_model_oof_prediction	Oscillatoria_nigro-viridis	Oscillatoria	0	0	0	0.0				False	False	False	False	False
AG680	low	0.0284910306014773	0.0131580674107701	primary_model_oof_prediction	Singulisphaera_acidiphila	Singulisphaera	0	0	0	0.0				False	False	False	False	False
AH122	low	0.0284910306014773	0.013122991083203	primary_model_oof_prediction	Monoglobus_pectinilyticus	Monoglobus	0	0	0	0.0				False	False	False	False	False
AB500	low	0.0267323250087935	0.0130993405380471	primary_model_oof_prediction	Helicobacter_pylori	Helicobacter	0	0	0	0.0				False	False	False	False	False
AE443	low	0.0273185602063547	0.0130377504569253	primary_model_oof_prediction	Turneriella_parva	Turneriella	0	0	0	0.0				False	False	False	False	False
AE731	low	0.0310704654707468	0.013033176068441	primary_model_oof_prediction	Haliscomenobacter_hydrossis	Haliscomenobacter	0	0	0	0.0				False	False	False	False	False
AG357	low	0.016297338492203	0.0129923313296575	primary_model_oof_prediction	Oscillatoria_nigro-viridis	Oscillatoria	0	0	0	0.0				False	False	False	False	False
AA390	low	0.016297338492203	0.0129318903027852	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella	0	0	0	0.0				False	False	False	False	False
AE275	low	0.016297338492203	0.0128962029959096	primary_model_oof_prediction	Acetobacter_pasteurianus	Acetobacter	0	0	0	0.0				False	False	False	False	False
AF297	low	0.0267323250087935	0.0128212996154928	primary_model_oof_prediction	Synechococcus_sp._PCC_7502	Synechococcus	0	0	0	0.0				False	False	False	False	False
AH410	low	0.016297338492203	0.0128079316162536	primary_model_oof_prediction	Geoalkalibacter_subterraneus	Geoalkalibacter	0	0	0	0.0				False	False	False	False	False
AG686	low	0.0267323250087935	0.0127769505653275	primary_model_oof_prediction	Emticicia_oligotrophica	Emticicia	0	0	0	0.0				False	False	False	False	False
AG623	low	0.016297338492203	0.012761320185853	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis	0	0	0	0.0				False	False	False	False	False
AD391	low	0.0321256888263571	0.0127363115186795	primary_model_oof_prediction	Anabaena_sp._90	Anabaena	0	0	0	0.0				False	False	False	False	False
AB664	low	0.0189940204009848	0.0126535417875902	primary_model_oof_prediction	Chinaberry_witches'-broom_phytoplasma	Candidatus_Phytoplasma	0	0	0	0.0				False	False	False	False	False
AG592	low	0.016297338492203	0.012622775190887	primary_model_oof_prediction	Serpentinimonas_maccroryi	Serpentinimonas	0	0	0	0.0				False	False	False	False	False
AD616	low	0.016297338492203	0.0125939298505536	primary_model_oof_prediction	Francisella_tularensis	Francisella	0	0	0	0.0				False	False	False	False	False
AH311	low	0.016297338492203	0.0125507104820022	primary_model_oof_prediction	Vibrio_coralliilyticus	Vibrio	0	0	0	0.0				False	False	False	False	False
AD489	low	0.0228631727048892	0.0125444303111689	primary_model_oof_prediction	Calditerrivibrio_nitroreducens	Calditerrivibrio	0	0	0	0.0				False	False	False	False	False
AB877	low	0.016297338492203	0.0125340737012079	primary_model_oof_prediction	Synechococcus_sp._PCC_6312	Synechococcus	0	0	0	0.0				False	False	False	False	False
AB719	low	0.0199319967170828	0.0125018896364949	primary_model_oof_prediction	Staphylococcus_epidermidis	Staphylococcus	0	0	0	0.0				False	False	False	False	False
AH493	low	0.0533245095097843	0.0124366007137856	primary_model_oof_prediction	Vibrio_tubiashii	Vibrio	0	0	0	0.0				False	False	False	False	False
AH061	low	0.0189940204009848	0.0124249192642247	primary_model_oof_prediction	Kocuria_flava	Kocuria	0	0	0	0.0				False	False	False	False	False
AC375	low	0.0296635009965998	0.0123535882252214	primary_model_oof_prediction	Aeromonas_salmonicida	Aeromonas	0	0	0	0.0				False	False	False	False	False
AG097	low	0.016297338492203	0.0123232704790116	primary_model_oof_prediction	Vibrio_cincinnatiensis	Vibrio	0	0	0	0.0				False	False	False	False	False
AH216	low	0.0228631727048892	0.0122998963946646	primary_model_oof_prediction	Octadecabacter_temperatus	Octadecabacter	0	0	0	0.0				False	False	False	False	False
AF082	low	0.0267323250087935	0.0122983007055539	primary_model_oof_prediction	Gloeothece_verrucosa	Gloeothece	0	0	0	0.0				False	False	False	False	False
AF248	low	0.016297338492203	0.0122815813694011	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis	0	0	0	0.0				False	False	False	False	False
AC229	low	0.0296635009965998	0.0122675746322193	primary_model_oof_prediction	Rubrobacter_radiotolerans	Rubrobacter	0	0	0	0.0				False	False	False	False	False
AE939	low	0.0189940204009848	0.0121917825726808	primary_model_oof_prediction	Pseudoalteromonas_sp._BSi20327	Pseudoalteromonas	0	0	0	0.0				False	False	False	False	False
AF409	low	0.0189940204009848	0.0121163129197226	primary_model_oof_prediction	Kocuria_flava	Kocuria	0	0	0	0.0				False	False	False	False	False
AE684	low	0.016297338492203	0.0120755851796158	primary_model_oof_prediction	Francisella_philomiragia	Francisella	0	0	0	0.0				False	False	False	False	False
AG279	low	0.0228631727048892	0.0119446170032291	primary_model_oof_prediction	Chroococcidiopsis_thermalis	Chroococcidiopsis	0	0	0	0.0				False	False	False	False	False
AF779	low	0.016297338492203	0.011923440861209	primary_model_oof_prediction	Rivularia_sp._PCC_7116	Rivularia	0	0	0	0.0				False	False	False	False	False
AA250	low	0.016297338492203	0.0119124988889469	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella	0	0	0	0.0				False	False	False	False	False
AH302	low	0.0189940204009848	0.0118298103837795	primary_model_oof_prediction	Kocuria_flava	Kocuria	0	0	0	0.0				False	False	False	False	False
AD201	low	0.0228631727048892	0.0117594688141391	primary_model_oof_prediction	Sulfuricurvum_kujiense	Sulfuricurvum	0	0	0	0.0				False	False	False	False	False
AB611	low	0.016297338492203	0.0117518401716602	primary_model_oof_prediction	Oscillatoria_acuminata	Oscillatoria	0	0	0	0.0				False	False	False	False	False
AC230	low	0.0296635009965998	0.0116306168224274	primary_model_oof_prediction	Rubrobacter_radiotolerans	Rubrobacter	0	0	0	0.0				False	False	False	False	False
AD242	low	0.0228631727048892	0.011616379878499	primary_model_oof_prediction	Marinobacter_adhaerens	Marinobacter	0	0	0	0.0				False	False	False	False	False
AE144	low	0.016297338492203	0.0115757270202596	primary_model_oof_prediction	Isosphaera_pallida	Isosphaera	0	0	0	0.0				False	False	False	False	False
AF271	low	0.0248563723765974	0.0113022774628054	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena	0	0	0	0.0				False	False	False	False	False
AE912	low	0.016297338492203	0.0112906289433895	primary_model_oof_prediction	Buchnera_aphidicola	Buchnera	0	0	0	0.0				False	False	False	False	False
AF247	low	0.016297338492203	0.0112768215790371	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis	0	0	0	0.0				False	False	False	False	False
AC911	low	0.0248563723765974	0.0111722518571553	primary_model_oof_prediction	Anabaena_cylindrica	Anabaena	0	0	0	0.0				False	False	False	False	False
AF694	low	0.016297338492203	0.0111421512819637	primary_model_oof_prediction	Allocoleopsis_franciscana	Allocoleopsis	0	0	0	0.0				False	False	False	False	False
AD425	low	0.016297338492203	0.0108693919227448	primary_model_oof_prediction	Buchnera_aphidicola	Buchnera	0	0	0	0.0				False	False	False	False	False
AE871	low	0.016297338492203	0.0108476487641195	primary_model_oof_prediction	Vibrio_tubiashii	Vibrio	0	0	0	0.0				False	False	False	False	False
AE433	low	0.016297338492203	0.0105076364084206	primary_model_oof_prediction	Rivularia_sp._PCC_7116	Rivularia	0	0	0	0.0				False	False	False	False	False
AC801	low	0.016297338492203	0.0104799589304008	primary_model_oof_prediction	Borreliella_bissettiae	Borreliella	0	0	0	0.0				False	False	False	False	False
AA291	low	0.1821919049820497	0.0062984117274387	primary_model_oof_prediction	Marinovum_algicola	Marinovum	0	0	0	0.0				False	False	False	False	False
AA830	low	0.3960275977689436	0.0058093910037093	primary_model_oof_prediction	Pantoea_agglomerans	Pantoea	2	0	2	0.0				False	False	False	False	False
AH119	low	0.1087978817826272	0.0057178567346558	primary_model_oof_prediction	Candidatus_Tenderia_electrophaga	Candidatus_Tenderia	0	0	0	0.0				False	False	False	False	False
AB423	low	0.1812539286659517	0.0047503616567547	primary_model_oof_prediction	Pseudomonas_fluorescens	Pseudomonas	0	0	0	0.0				False	False	False	False	False
AH230	low	0.1092668699406762	0.0044861542195301	primary_model_oof_prediction	Leptolyngbya_sp._NIES-3755	Leptolyngbya	0	0	0	0.0				False	False	False	False	False
AF107	low	0.1087978817826272	0.0036494783367424	primary_model_oof_prediction	Staphylococcus_sp._CDC3	Staphylococcus	0	0	0	0.0				False	False	False	False	False
AB583	low	0.0021104467112205	0.0034537238953588	primary_model_oof_prediction	Borreliella_chilensis	Borreliella	0	0	0	0.0				False	False	False	False	False
AH008	low	0.001406964474147	0.0030307983038676	primary_model_oof_prediction	Marinovum_algicola	Marinovum	0	0	0	0.0				False	False	False	False	False
AB566	low	0.0015242115136592	0.0029078180579741	primary_model_oof_prediction	Sulfobacillus_acidophilus	Sulfobacillus	0	0	0	0.0				False	False	False	False	False
AC886	low	0.001406964474147	0.0026962887450131	primary_model_oof_prediction	Marinovum_algicola	Marinovum	0	0	0	0.0				False	False	False	False	False
AG106	low	0.0022276937507327	0.0026899346358461	primary_model_oof_prediction	Thermovirga_lienii	Thermovirga	0	0	0	0.0				False	False	False	False	False
AE448	low	0.001406964474147	0.0024861381428512	primary_model_oof_prediction	Marinovum_algicola	Marinovum	0	0	0	0.0				False	False	False	False	False
AA940	low	0.0021104467112205	0.0024291589303573	primary_model_oof_prediction	Borreliella_chilensis	Borreliella	0	0	0	0.0				False	False	False	False	False
